PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,Mode_Locked,S1_MLd
220,99,4.31372549,1.941176471,67,36,0.301,-0.1354,-12,0,#N/A
220,100,4.31372549,1.960784314,71,34,0.3524,0.0514,4,0,#N/A
220,101,4.31372549,1.980392157,63,35,0.2857,-0.0667,-8,0,#N/A
220,102,4.31372549,2,68,32,0.36,0.0743,5,0,#N/A
220,103,4.31372549,2.019607843,75,35,0.3636,0.0036,7,0,#N/A
220,104,4.31372549,2.039215686,68,32,0.36,-0.0036,-7,0,#N/A
220,105,4.31372549,2.058823529,67,38,0.2762,-0.0838,-1,0,#N/A
220,106,4.31372549,2.078431373,61,40,0.2079,-0.0683,-6,0,#N/A
220,107,4.31372549,2.098039216,59,37,0.2292,0.0213,-2,0,#N/A
220,108,4.31372549,2.117647059,55,41,0.1458,-0.0834,-4,0,#N/A
220,109,4.31372549,2.137254902,51,41,0.1087,-0.0371,-4,0,#N/A
220,110,4.31372549,2.156862745,53,42,0.1158,0.0071,2,0,#N/A
220,111,4.31372549,2.176470588,50,44,0.0638,-0.052,-3,0,#N/A
220,112,4.31372549,2.196078431,44,54,-0.102,-0.1658,-6,0,#N/A
220,113,4.31372549,2.215686275,38,54,-0.1739,-0.0719,-6,0,#N/A
220,114,4.31372549,2.235294118,17,54,-0.5211,-0.3472,-21,0,#N/A
220,115,4.31372549,2.254901961,31,62,-0.3333,0.1878,14,0,#N/A
220,116,4.31372549,2.274509804,30,64,-0.3617,-0.0284,-1,0,#N/A
220,117,4.31372549,2.294117647,33,61,-0.2979,0.0638,3,0,#N/A
220,118,4.31372549,2.31372549,29,63,-0.3696,-0.0717,-4,0,#N/A
220,119,4.31372549,2.333333333,32,67,-0.3535,0.0161,3,0,#N/A
220,120,4.31372549,2.352941176,28,65,-0.3978,-0.0443,-4,0,#N/A
220,121,4.31372549,2.37254902,32,67,-0.3535,0.0443,4,0,#N/A
220,122,4.31372549,2.392156863,33,65,-0.3265,0.027,1,0,#N/A
220,123,4.31372549,2.411764706,38,64,-0.2549,0.0716,5,0,#N/A
220,124,4.31372549,2.431372549,44,58,-0.1373,0.1176,6,0,#N/A
220,125,4.31372549,2.450980392,39,59,-0.2041,-0.0668,-5,0,#N/A
220,126,4.31372549,2.470588235,45,53,-0.0816,0.1225,6,0,#N/A
220,127,4.31372549,2.490196078,46,57,-0.1068,-0.0252,1,0,#N/A
220,128,4.31372549,2.509803922,50,50,0,0.1068,4,0,#N/A
220,129,4.31372549,2.529411765,54,48,0.0588,0.0588,4,0,#N/A
220,130,4.31372549,2.549019608,60,45,0.1429,0.0841,6,0,#N/A
220,131,4.31372549,2.568627451,63,40,0.2233,0.0804,3,0,#N/A
220,132,4.31372549,2.588235294,71,38,0.3028,0.0795,8,0,#N/A
220,133,4.31372549,2.607843137,69,36,0.3143,0.0115,-2,0,#N/A
220,134,4.31372549,2.62745098,78,30,0.4444,0.1301,9,0,#N/A
220,135,4.31372549,2.647058824,75,29,0.4423,-0.0021,-3,0,#N/A
220,136,4.31372549,2.666666667,82,31,0.4513,0.009,7,0,#N/A
220,137,4.31372549,2.68627451,85,26,0.5315,0.0802,3,0,#N/A
220,138,4.31372549,2.705882353,84,24,0.5556,0.0241,-1,0,#N/A
220,139,4.31372549,2.725490196,94,23,0.6068,0.0512,10,0,#N/A
220,140,4.31372549,2.745098039,82,23,0.5619,-0.0449,-12,0,#N/A
220,141,4.31372549,2.764705882,87,20,0.6262,0.0643,5,0,#N/A
220,142,4.31372549,2.784313725,88,23,0.5856,-0.0406,1,0,#N/A
220,143,4.31372549,2.803921569,86,23,0.578,-0.0076,-2,0,#N/A
220,144,4.31372549,2.823529412,88,19,0.6449,0.0669,2,0,#N/A
220,145,4.31372549,2.843137255,86,25,0.5495,-0.0954,-2,0,#N/A
220,146,4.31372549,2.862745098,82,20,0.6078,0.0583,-4,0,#N/A
220,147,4.31372549,2.882352941,82,18,0.64,0.0322,0,0,#N/A
220,148,4.31372549,2.901960784,85,22,0.5888,-0.0512,3,0,#N/A
220,149,4.31372549,2.921568627,83,28,0.4955,-0.0933,-2,0,#N/A
220,150,4.31372549,2.941176471,81,27,0.5,0.0045,-2,0,#N/A
220,151,4.31372549,2.960784314,75,25,0.5,0,-6,0,#N/A
220,152,4.31372549,2.980392157,72,25,0.4845,-0.0155,-3,0,#N/A
220,153,4.31372549,3,72,35,0.3458,-0.1387,0,0,#N/A
220,154,4.31372549,3.019607843,66,35,0.3069,-0.0389,-6,0,#N/A
220,155,4.31372549,3.039215686,66,34,0.32,0.0131,0,0,#N/A
220,156,4.31372549,3.058823529,72,35,0.3458,0.0258,6,0,#N/A
220,157,4.31372549,3.078431373,68,28,0.4167,0.0709,-4,0,#N/A
220,158,4.31372549,3.098039216,68,35,0.3204,-0.0963,0,0,#N/A
220,159,4.31372549,3.117647059,59,38,0.2165,-0.1039,-9,0,#N/A
220,160,4.31372549,3.137254902,60,33,0.2903,0.0738,1,0,#N/A
220,161,4.31372549,3.156862745,61,38,0.2323,-0.058,1,0,#N/A
220,162,4.31372549,3.176470588,57,35,0.2391,0.0068,-4,0,#N/A
220,163,4.31372549,3.196078431,56,49,0.0667,-0.1724,-1,0,#N/A
220,164,4.31372549,3.215686275,51,36,0.1724,0.1057,-5,0,#N/A
220,165,4.31372549,3.235294118,42,47,-0.0562,-0.2286,-9,0,#N/A
220,166,4.31372549,3.254901961,37,57,-0.2128,-0.1566,-5,0,#N/A
220,167,4.31372549,3.274509804,25,59,-0.4048,-0.192,-12,0,#N/A
220,168,4.31372549,3.294117647,34,60,-0.2766,0.1282,9,0,#N/A
220,169,4.31372549,3.31372549,36,63,-0.2727,0.0039,2,0,#N/A
220,170,4.31372549,3.333333333,29,57,-0.3256,-0.0529,-7,0,#N/A
220,171,4.31372549,3.352941176,26,63,-0.4157,-0.0901,-3,0,#N/A
220,172,4.31372549,3.37254902,36,58,-0.234,0.1817,10,0,#N/A
220,173,4.31372549,3.392156863,39,57,-0.1875,0.0465,3,0,#N/A
220,174,4.31372549,3.411764706,55,42,0.134,0.3215,16,1,0.134
220,175,4.31372549,3.431372549,53,41,0.1277,-0.0063,-2,1,0.1277
220,176,4.31372549,3.450980392,34,70,-0.3462,-0.4739,-19,0,#N/A
220,177,4.31372549,3.470588235,41,62,-0.2039,0.1423,7,0,#N/A
220,178,4.31372549,3.490196078,41,61,-0.1961,0.0078,0,0,#N/A
220,179,4.31372549,3.509803922,46,55,-0.0891,0.107,5,0,#N/A
220,180,4.31372549,3.529411765,45,55,-0.1,-0.0109,-1,0,#N/A
220,181,4.31372549,3.549019608,46,56,-0.098,0.002,1,0,#N/A
220,182,4.31372549,3.568627451,51,50,0.0099,0.1079,5,0,#N/A
220,183,4.31372549,3.588235294,55,47,0.0784,0.0685,4,0,#N/A
220,184,4.31372549,3.607843137,63,46,0.156,0.0776,8,0,#N/A
220,185,4.31372549,3.62745098,74,46,0.2333,0.0773,11,0,#N/A
220,186,4.31372549,3.647058824,70,38,0.2963,0.063,-4,0,#N/A
220,187,4.31372549,3.666666667,68,43,0.2252,-0.0711,-2,0,#N/A
220,188,4.31372549,3.68627451,71,28,0.4343,0.2091,3,0,#N/A
220,189,4.31372549,3.705882353,79,35,0.386,-0.0483,8,0,#N/A
220,190,4.31372549,3.725490196,80,30,0.4545,0.0685,1,0,#N/A
220,191,4.31372549,3.745098039,83,30,0.469,0.0145,3,0,#N/A
220,192,4.31372549,3.764705882,79,16,0.6632,0.1942,-4,0,#N/A
220,193,4.31372549,3.784313725,86,25,0.5495,-0.1137,7,0,#N/A
220,194,4.31372549,3.803921569,87,19,0.6415,0.092,1,0,#N/A
220,195,4.31372549,3.823529412,93,20,0.646,0.0045,6,0,#N/A
220,196,4.31372549,3.843137255,89,18,0.6636,0.0176,-4,0,#N/A
220,197,4.31372549,3.862745098,90,21,0.6216,-0.042,1,0,#N/A
220,198,4.31372549,3.882352941,89,22,0.6036,-0.018,-1,0,#N/A
220,199,4.31372549,3.901960784,88,23,0.5856,-0.018,-1,0,#N/A
220,200,4.31372549,3.921568627,96,20,0.6552,0.0696,8,0,#N/A
220,201,4.31372549,3.941176471,86,28,0.5088,-0.1464,-10,0,#N/A
220,202,4.31372549,3.960784314,85,23,0.5741,0.0653,-1,0,#N/A
220,203,4.31372549,3.980392157,86,19,0.6381,0.064,1,0,#N/A
220,204,4.31372549,4,80,32,0.4286,-0.2095,-6,0,#N/A
220,205,4.31372549,4.019607843,81,25,0.5283,0.0997,1,0,#N/A
220,206,4.31372549,4.039215686,78,28,0.4717,-0.0566,-3,0,#N/A
220,207,4.31372549,4.058823529,79,28,0.4766,0.0049,1,0,#N/A
220,208,4.31372549,4.078431373,73,28,0.4455,-0.0311,-6,0,#N/A
220,209,4.31372549,4.098039216,66,34,0.32,-0.1255,-7,0,#N/A
220,210,4.31372549,4.117647059,65,32,0.3402,0.0202,-1,0,#N/A
220,211,4.31372549,4.137254902,66,35,0.3069,-0.0333,1,0,#N/A
220,212,4.31372549,4.156862745,71,33,0.3654,0.0585,5,0,#N/A
220,213,4.31372549,4.176470588,74,37,0.3333,-0.0321,3,0,#N/A
220,214,4.31372549,4.196078431,68,35,0.3204,-0.0129,-6,0,#N/A
220,215,4.31372549,4.215686275,57,37,0.2128,-0.1076,-11,0,#N/A
220,216,4.31372549,4.235294118,59,29,0.3409,0.1281,2,0,#N/A
220,217,4.31372549,4.254901961,57,39,0.1875,-0.1534,-2,0,#N/A
220,218,4.31372549,4.274509804,56,44,0.12,-0.0675,-1,0,#N/A
220,219,4.31372549,4.294117647,50,42,0.087,-0.033,-6,0,#N/A
220,220,4.31372549,4.31372549,44,49,-0.0538,-0.1408,-6,0,#N/A
220,221,4.31372549,4.333333333,38,54,-0.1739,-0.1201,-6,0,#N/A
220,222,4.31372549,4.352941176,38,55,-0.1828,-0.0089,0,0,#N/A
220,223,4.31372549,4.37254902,37,57,-0.2128,-0.03,-1,0,#N/A
220,224,4.31372549,4.392156863,39,57,-0.1875,0.0253,2,0,#N/A
220,225,4.31372549,4.411764706,37,59,-0.2292,-0.0417,-2,0,#N/A
220,226,4.31372549,4.431372549,31,63,-0.3404,-0.1112,-6,0,#N/A
220,227,4.31372549,4.450980392,29,57,-0.3256,0.0148,-2,0,#N/A
220,228,4.31372549,4.470588235,42,54,-0.125,0.2006,13,0,#N/A
220,229,4.31372549,4.490196078,37,63,-0.26,-0.135,-5,0,#N/A
220,230,4.31372549,4.509803922,56,40,0.1667,0.4267,19,1,0.1667
220,231,4.31372549,4.529411765,65,46,0.1712,0.0045,9,1,0.1712
220,232,4.31372549,4.549019608,33,71,-0.3654,-0.5366,-32,0,#N/A
220,233,4.31372549,4.568627451,38,62,-0.24,0.1254,5,0,#N/A
220,234,4.31372549,4.588235294,41,59,-0.18,0.06,3,0,#N/A
220,235,4.31372549,4.607843137,43,56,-0.1313,0.0487,2,0,#N/A
220,236,4.31372549,4.62745098,48,56,-0.0769,0.0544,5,0,#N/A
220,237,4.31372549,4.647058824,42,53,-0.1158,-0.0389,-6,0,#N/A
220,238,4.31372549,4.666666667,43,52,-0.0947,0.0211,1,0,#N/A
220,239,4.31372549,4.68627451,49,57,-0.0755,0.0192,6,0,#N/A
220,240,4.31372549,4.705882353,47,50,-0.0309,0.0446,-2,0,#N/A
220,241,4.31372549,4.725490196,49,53,-0.0392,-0.0083,2,0,#N/A
220,242,4.31372549,4.745098039,48,55,-0.068,-0.0288,-1,0,#N/A
220,243,4.31372549,4.764705882,42,57,-0.1515,-0.0835,-6,0,#N/A
220,244,4.31372549,4.784313725,40,67,-0.2523,-0.1008,-2,0,#N/A
220,245,4.31372549,4.803921569,51,55,-0.0377,0.2146,11,0,#N/A
220,246,4.31372549,4.823529412,47,56,-0.0874,-0.0497,-4,0,#N/A
220,247,4.31372549,4.843137255,53,53,0,0.0874,6,0,#N/A
220,248,4.31372549,4.862745098,45,54,-0.0909,-0.0909,-8,0,#N/A
220,249,4.31372549,4.882352941,49,57,-0.0755,0.0154,4,0,#N/A
220,250,4.31372549,4.901960784,47,54,-0.0693,0.0062,-2,0,#N/A
220,251,4.31372549,4.921568627,47,48,-0.0105,0.0588,0,0,#N/A
220,252,4.31372549,4.941176471,53,59,-0.0536,-0.0431,6,0,#N/A
220,253,4.31372549,4.960784314,52,50,0.0196,0.0732,-1,0,#N/A
220,254,4.31372549,4.980392157,55,35,0.2222,0.2026,3,0,#N/A
221,0,4.333333333,0,10,83,-0.7849,-1.0071,-45,0,#N/A
221,1,4.333333333,0.019607843,10,77,-0.7701,0.0148,0,0,#N/A
221,2,4.333333333,0.039215686,10,84,-0.7872,-0.0171,0,0,#N/A
221,3,4.333333333,0.058823529,12,85,-0.7526,0.0346,2,0,#N/A
221,4,4.333333333,0.078431373,6,87,-0.871,-0.1184,-6,0,#N/A
221,5,4.333333333,0.098039216,10,83,-0.7849,0.0861,4,0,#N/A
221,6,4.333333333,0.117647059,1,80,-0.9753,-0.1904,-9,0,#N/A
221,7,4.333333333,0.137254902,0,81,-1,-0.0247,-1,0,#N/A
221,8,4.333333333,0.156862745,2,82,-0.9524,0.0476,2,0,#N/A
221,9,4.333333333,0.176470588,5,80,-0.8824,0.07,3,0,#N/A
221,10,4.333333333,0.196078431,4,80,-0.9048,-0.0224,-1,0,#N/A
221,11,4.333333333,0.215686275,13,68,-0.679,0.2258,9,0,#N/A
221,12,4.333333333,0.235294118,32,50,-0.2195,0.4595,19,0,#N/A
221,13,4.333333333,0.254901961,38,26,0.1875,0.407,6,0,#N/A
221,14,4.333333333,0.274509804,45,25,0.2857,0.0982,7,1,0.2857
221,15,4.333333333,0.294117647,47,27,0.2703,-0.0154,2,1,0.2703
221,16,4.333333333,0.31372549,46,28,0.2432,-0.0271,-1,1,0.2432
221,17,4.333333333,0.333333333,43,25,0.2647,0.0215,-3,1,0.2647
221,18,4.333333333,0.352941176,49,33,0.1951,-0.0696,6,0,#N/A
221,19,4.333333333,0.37254902,30,46,-0.2105,-0.4056,-19,0,#N/A
221,20,4.333333333,0.392156863,22,58,-0.45,-0.2395,-8,0,#N/A
221,21,4.333333333,0.411764706,34,55,-0.236,0.214,12,0,#N/A
221,22,4.333333333,0.431372549,27,83,-0.5091,-0.2731,-7,0,#N/A
221,23,4.333333333,0.450980392,31,65,-0.3542,0.1549,4,0,#N/A
221,24,4.333333333,0.470588235,42,64,-0.2075,0.1467,11,0,#N/A
221,25,4.333333333,0.490196078,45,55,-0.1,0.1075,3,0,#N/A
221,26,4.333333333,0.509803922,36,51,-0.1724,-0.0724,-9,0,#N/A
221,27,4.333333333,0.529411765,42,52,-0.1064,0.066,6,0,#N/A
221,28,4.333333333,0.549019608,51,50,0.0099,0.1163,9,0,#N/A
221,29,4.333333333,0.568627451,52,47,0.0505,0.0406,1,0,#N/A
221,30,4.333333333,0.588235294,62,51,0.0973,0.0468,10,0,#N/A
221,31,4.333333333,0.607843137,64,45,0.1743,0.077,2,0,#N/A
221,32,4.333333333,0.62745098,63,36,0.2727,0.0984,-1,0,#N/A
221,33,4.333333333,0.647058824,64,24,0.4545,0.1818,1,0,#N/A
221,34,4.333333333,0.666666667,65,33,0.3265,-0.128,1,0,#N/A
221,35,4.333333333,0.68627451,72,37,0.3211,-0.0054,7,0,#N/A
221,36,4.333333333,0.705882353,69,37,0.3019,-0.0192,-3,0,#N/A
221,37,4.333333333,0.725490196,70,35,0.3333,0.0314,1,0,#N/A
221,38,4.333333333,0.745098039,74,28,0.451,0.1177,4,0,#N/A
221,39,4.333333333,0.764705882,72,34,0.3585,-0.0925,-2,0,#N/A
221,40,4.333333333,0.784313725,74,31,0.4095,0.051,2,0,#N/A
221,41,4.333333333,0.803921569,77,30,0.4393,0.0298,3,0,#N/A
221,42,4.333333333,0.823529412,77,35,0.375,-0.0643,0,0,#N/A
221,43,4.333333333,0.843137255,73,29,0.4314,0.0564,-4,0,#N/A
221,44,4.333333333,0.862745098,73,32,0.3905,-0.0409,0,0,#N/A
221,45,4.333333333,0.882352941,68,38,0.283,-0.1075,-5,0,#N/A
221,46,4.333333333,0.901960784,64,42,0.2075,-0.0755,-4,0,#N/A
221,47,4.333333333,0.921568627,63,43,0.1887,-0.0188,-1,0,#N/A
221,48,4.333333333,0.941176471,64,42,0.2075,0.0188,1,0,#N/A
221,49,4.333333333,0.960784314,63,49,0.125,-0.0825,-1,0,#N/A
221,50,4.333333333,0.980392157,60,45,0.1429,0.0179,-3,0,#N/A
221,51,4.333333333,1,48,54,-0.0588,-0.2017,-12,0,#N/A
221,52,4.333333333,1.019607843,49,56,-0.0667,-0.0079,1,0,#N/A
221,53,4.333333333,1.039215686,32,58,-0.2889,-0.2222,-17,0,#N/A
221,54,4.333333333,1.058823529,34,60,-0.2766,0.0123,2,0,#N/A
221,55,4.333333333,1.078431373,35,63,-0.2857,-0.0091,1,0,#N/A
221,56,4.333333333,1.098039216,28,67,-0.4105,-0.1248,-7,0,#N/A
221,57,4.333333333,1.117647059,25,75,-0.5,-0.0895,-3,0,#N/A
221,58,4.333333333,1.137254902,18,79,-0.6289,-0.1289,-7,0,#N/A
221,59,4.333333333,1.156862745,20,80,-0.6,0.0289,2,0,#N/A
221,60,4.333333333,1.176470588,20,77,-0.5876,0.0124,0,0,#N/A
221,61,4.333333333,1.196078431,14,81,-0.7053,-0.1177,-6,0,#N/A
221,62,4.333333333,1.215686275,11,85,-0.7708,-0.0655,-3,0,#N/A
221,63,4.333333333,1.235294118,0,84,-1,-0.2292,-11,0,#N/A
221,64,4.333333333,1.254901961,1,68,-0.971,0.029,1,0,#N/A
221,65,4.333333333,1.274509804,4,68,-0.8889,0.0821,3,0,#N/A
221,66,4.333333333,1.294117647,4,81,-0.9059,-0.017,0,0,#N/A
221,67,4.333333333,1.31372549,2,75,-0.9481,-0.0422,-2,0,#N/A
221,68,4.333333333,1.333333333,7,73,-0.825,0.1231,5,0,#N/A
221,69,4.333333333,1.352941176,30,45,-0.2,0.625,23,0,#N/A
221,70,4.333333333,1.37254902,35,32,0.0448,0.2448,5,0,#N/A
221,71,4.333333333,1.392156863,43,34,0.1169,0.0721,8,0,#N/A
221,72,4.333333333,1.411764706,44,33,0.1429,0.026,1,1,0.1429
221,73,4.333333333,1.431372549,44,33,0.1429,0,0,1,0.1429
221,74,4.333333333,1.450980392,46,35,0.1358,-0.0071,2,1,0.1358
221,75,4.333333333,1.470588235,29,62,-0.3626,-0.4984,-17,0,#N/A
221,76,4.333333333,1.490196078,36,63,-0.2727,0.0899,7,0,#N/A
221,77,4.333333333,1.509803922,23,66,-0.4831,-0.2104,-13,0,#N/A
221,78,4.333333333,1.529411765,30,61,-0.3407,0.1424,7,0,#N/A
221,79,4.333333333,1.549019608,32,64,-0.3333,0.0074,2,0,#N/A
221,80,4.333333333,1.568627451,35,57,-0.2391,0.0942,3,0,#N/A
221,81,4.333333333,1.588235294,41,56,-0.1546,0.0845,6,0,#N/A
221,82,4.333333333,1.607843137,45,59,-0.1346,0.02,4,0,#N/A
221,83,4.333333333,1.62745098,50,55,-0.0476,0.087,5,0,#N/A
221,84,4.333333333,1.647058824,50,44,0.0638,0.1114,0,0,#N/A
221,85,4.333333333,1.666666667,71,45,0.2241,0.1603,21,0,#N/A
221,86,4.333333333,1.68627451,56,38,0.1915,-0.0326,-15,0,#N/A
221,87,4.333333333,1.705882353,64,55,0.0756,-0.1159,8,0,#N/A
221,88,4.333333333,1.725490196,66,35,0.3069,0.2313,2,0,#N/A
221,89,4.333333333,1.745098039,71,39,0.2909,-0.016,5,0,#N/A
221,90,4.333333333,1.764705882,73,46,0.2269,-0.064,2,0,#N/A
221,91,4.333333333,1.784313725,71,36,0.3271,0.1002,-2,0,#N/A
221,92,4.333333333,1.803921569,72,32,0.3846,0.0575,1,0,#N/A
221,93,4.333333333,1.823529412,76,29,0.4476,0.063,4,0,#N/A
221,94,4.333333333,1.843137255,81,31,0.4464,-0.0012,5,0,#N/A
221,95,4.333333333,1.862745098,78,33,0.4054,-0.041,-3,0,#N/A
221,96,4.333333333,1.882352941,75,28,0.4563,0.0509,-3,0,#N/A
221,97,4.333333333,1.901960784,71,31,0.3922,-0.0641,-4,0,#N/A
221,98,4.333333333,1.921568627,70,36,0.3208,-0.0714,-1,0,#N/A
221,99,4.333333333,1.941176471,63,38,0.2475,-0.0733,-7,0,#N/A
221,100,4.333333333,1.960784314,63,41,0.2115,-0.036,0,0,#N/A
221,101,4.333333333,1.980392157,61,39,0.22,0.0085,-2,0,#N/A
221,102,4.333333333,2,61,42,0.1845,-0.0355,0,0,#N/A
221,103,4.333333333,2.019607843,58,47,0.1048,-0.0797,-3,0,#N/A
221,104,4.333333333,2.039215686,51,47,0.0408,-0.064,-7,0,#N/A
221,105,4.333333333,2.058823529,53,54,-0.0093,-0.0501,2,0,#N/A
221,106,4.333333333,2.078431373,47,53,-0.06,-0.0507,-6,0,#N/A
221,107,4.333333333,2.098039216,42,58,-0.16,-0.1,-5,0,#N/A
221,108,4.333333333,2.117647059,39,61,-0.22,-0.06,-3,0,#N/A
221,109,4.333333333,2.137254902,33,61,-0.2979,-0.0779,-6,0,#N/A
221,110,4.333333333,2.156862745,33,68,-0.3465,-0.0486,0,0,#N/A
221,111,4.333333333,2.176470588,26,73,-0.4747,-0.1282,-7,0,#N/A
221,112,4.333333333,2.196078431,19,68,-0.5632,-0.0885,-7,0,#N/A
221,113,4.333333333,2.215686275,17,76,-0.6344,-0.0712,-2,0,#N/A
221,114,4.333333333,2.235294118,10,100,-0.8182,-0.1838,-7,0,#N/A
221,115,4.333333333,2.254901961,12,79,-0.7363,0.0819,2,0,#N/A
221,116,4.333333333,2.274509804,7,80,-0.8391,-0.1028,-5,0,#N/A
221,117,4.333333333,2.294117647,10,83,-0.7849,0.0542,3,0,#N/A
221,118,4.333333333,2.31372549,4,90,-0.9149,-0.13,-6,0,#N/A
221,119,4.333333333,2.333333333,4,83,-0.908,0.0069,0,0,#N/A
221,120,4.333333333,2.352941176,0,81,-1,-0.092,-4,0,#N/A
221,121,4.333333333,2.37254902,2,81,-0.9518,0.0482,2,0,#N/A
221,122,4.333333333,2.392156863,4,70,-0.8919,0.0599,2,0,#N/A
221,123,4.333333333,2.411764706,37,39,-0.0263,0.8656,33,1,-0.0263
221,124,4.333333333,2.431372549,37,44,-0.0864,-0.0601,0,1,-0.0864
221,125,4.333333333,2.450980392,38,47,-0.1059,-0.0195,1,1,-0.1059
221,126,4.333333333,2.470588235,40,43,-0.0361,0.0698,2,1,-0.0361
221,127,4.333333333,2.490196078,44,46,-0.0222,0.0139,4,1,-0.0222
221,128,4.333333333,2.509803922,28,62,-0.3778,-0.3556,-16,0,#N/A
221,129,4.333333333,2.529411765,32,59,-0.2967,0.0811,4,0,#N/A
221,130,4.333333333,2.549019608,29,57,-0.3256,-0.0289,-3,0,#N/A
221,131,4.333333333,2.568627451,25,63,-0.4318,-0.1062,-4,0,#N/A
221,132,4.333333333,2.588235294,47,62,-0.1376,0.2942,22,0,#N/A
221,133,4.333333333,2.607843137,34,62,-0.2917,-0.1541,-13,0,#N/A
221,134,4.333333333,2.62745098,42,59,-0.1683,0.1234,8,0,#N/A
221,135,4.333333333,2.647058824,42,57,-0.1515,0.0168,0,0,#N/A
221,136,4.333333333,2.666666667,43,53,-0.1042,0.0473,1,0,#N/A
221,137,4.333333333,2.68627451,51,48,0.0303,0.1345,8,0,#N/A
221,138,4.333333333,2.705882353,56,49,0.0667,0.0364,5,0,#N/A
221,139,4.333333333,2.725490196,58,44,0.1373,0.0706,2,0,#N/A
221,140,4.333333333,2.745098039,62,42,0.1923,0.055,4,0,#N/A
221,141,4.333333333,2.764705882,65,38,0.2621,0.0698,3,0,#N/A
221,142,4.333333333,2.784313725,69,37,0.3019,0.0398,4,0,#N/A
221,143,4.333333333,2.803921569,55,36,0.2088,-0.0931,-14,0,#N/A
221,144,4.333333333,2.823529412,73,38,0.3153,0.1065,18,0,#N/A
221,145,4.333333333,2.843137255,73,37,0.3273,0.012,0,0,#N/A
221,146,4.333333333,2.862745098,76,30,0.434,0.1067,3,0,#N/A
221,147,4.333333333,2.882352941,78,34,0.3929,-0.0411,2,0,#N/A
221,148,4.333333333,2.901960784,79,32,0.4234,0.0305,1,0,#N/A
221,149,4.333333333,2.921568627,73,33,0.3774,-0.046,-6,0,#N/A
221,150,4.333333333,2.941176471,76,36,0.3571,-0.0203,3,0,#N/A
221,151,4.333333333,2.960784314,68,52,0.1333,-0.2238,-8,0,#N/A
221,152,4.333333333,2.980392157,75,40,0.3043,0.171,7,0,#N/A
221,153,4.333333333,3,72,38,0.3091,0.0048,-3,0,#N/A
221,154,4.333333333,3.019607843,64,34,0.3061,-0.003,-8,0,#N/A
221,155,4.333333333,3.039215686,68,42,0.2364,-0.0697,4,0,#N/A
221,156,4.333333333,3.058823529,64,48,0.1429,-0.0935,-4,0,#N/A
221,157,4.333333333,3.078431373,60,49,0.1009,-0.042,-4,0,#N/A
221,158,4.333333333,3.098039216,59,48,0.1028,0.0019,-1,0,#N/A
221,159,4.333333333,3.117647059,48,54,-0.0588,-0.1616,-11,0,#N/A
221,160,4.333333333,3.137254902,50,60,-0.0909,-0.0321,2,0,#N/A
221,161,4.333333333,3.156862745,38,60,-0.2245,-0.1336,-12,0,#N/A
221,162,4.333333333,3.176470588,35,68,-0.3204,-0.0959,-3,0,#N/A
221,163,4.333333333,3.196078431,31,62,-0.3333,-0.0129,-4,0,#N/A
221,164,4.333333333,3.215686275,24,66,-0.4667,-0.1334,-7,0,#N/A
221,165,4.333333333,3.235294118,23,75,-0.5306,-0.0639,-1,0,#N/A
221,166,4.333333333,3.254901961,20,78,-0.5918,-0.0612,-3,0,#N/A
221,167,4.333333333,3.274509804,21,82,-0.5922,-0.0004,1,0,#N/A
221,168,4.333333333,3.294117647,16,84,-0.68,-0.0878,-5,0,#N/A
221,169,4.333333333,3.31372549,11,77,-0.75,-0.07,-5,0,#N/A
221,170,4.333333333,3.333333333,0,88,-1,-0.25,-11,0,#N/A
221,171,4.333333333,3.352941176,8,89,-0.8351,0.1649,8,0,#N/A
221,172,4.333333333,3.37254902,5,81,-0.8837,-0.0486,-3,0,#N/A
221,173,4.333333333,3.392156863,5,80,-0.8824,0.0013,0,0,#N/A
221,174,4.333333333,3.411764706,0,78,-1,-0.1176,-5,0,#N/A
221,175,4.333333333,3.431372549,6,83,-0.8652,0.1348,6,0,#N/A
221,176,4.333333333,3.450980392,9,61,-0.7429,0.1223,3,0,#N/A
221,177,4.333333333,3.470588235,34,40,-0.0811,0.6618,25,0,#N/A
221,178,4.333333333,3.490196078,40,42,-0.0244,0.0567,6,0,#N/A
221,179,4.333333333,3.509803922,42,46,-0.0455,-0.0211,2,0,#N/A
221,180,4.333333333,3.529411765,40,47,-0.0805,-0.035,-2,0,#N/A
221,181,4.333333333,3.549019608,48,39,0.1034,0.1839,8,1,0.1034
221,182,4.333333333,3.568627451,31,61,-0.3261,-0.4295,-17,0,#N/A
221,183,4.333333333,3.588235294,31,58,-0.3034,0.0227,0,0,#N/A
221,184,4.333333333,3.607843137,27,56,-0.3494,-0.046,-4,0,#N/A
221,185,4.333333333,3.62745098,29,66,-0.3895,-0.0401,2,0,#N/A
221,186,4.333333333,3.647058824,26,65,-0.4286,-0.0391,-3,0,#N/A
221,187,4.333333333,3.666666667,37,63,-0.26,0.1686,11,0,#N/A
221,188,4.333333333,3.68627451,32,55,-0.2644,-0.0044,-5,0,#N/A
221,189,4.333333333,3.705882353,42,54,-0.125,0.1394,10,0,#N/A
221,190,4.333333333,3.725490196,50,55,-0.0476,0.0774,8,0,#N/A
221,191,4.333333333,3.745098039,50,48,0.0204,0.068,0,0,#N/A
